ts	base_num	base_chunk_id	query_kind	removed_words_lower_csv	removed_words_original_csv	removed_starts_csv	removed_ends_csv	insert_text	insert_after_word_num_requested	insert_after_word_num_actual	insert_word_count	insert_char_pos	insert_appended_to_end	eligible_words	requested_random_sets	max_unique_sets_possible	ann_has_base	ann_rank_base	local_has_base	local_rank_base	overlap@5	recall@5	ann_top_ids	local_top_ids
20260215_104513	580	Frankenstein  The Modern Prometheus - pg84_chunk542	INSERTED					not at all	10	10	24	58	False				True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk542|Frankenstein  The Modern Prometheus - pg84_chunk544|Frankenstein  The Modern Prometheus - pg84_chunk520|Pride and Prejudice - pg1342_chunk1438|Frankenstein  The Modern Prometheus - pg84_chunk1435	Frankenstein  The Modern Prometheus - pg84_chunk542|Frankenstein  The Modern Prometheus - pg84_chunk544|Frankenstein  The Modern Prometheus - pg84_chunk520|Pride and Prejudice - pg1342_chunk1438|Frankenstein  The Modern Prometheus - pg84_chunk1435
20260215_104513	581	Pride and Prejudice - pg1342_chunk3617	ORIGINAL														True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk3617|Pride and Prejudice - pg1342_chunk3644|Frankenstein  The Modern Prometheus - pg84_chunk1383|A Room with a View by E. M. Forster - pg2641_chunk491|The King in Yellow by Robert W. Chambers  - pg8492_chunk2455	Pride and Prejudice - pg1342_chunk3617|Pride and Prejudice - pg1342_chunk3644|Frankenstein  The Modern Prometheus - pg84_chunk1383|A Room with a View by E. M. Forster - pg2641_chunk491|The King in Yellow by Robert W. Chambers  - pg8492_chunk2455
20260215_104513	581	Pride and Prejudice - pg1342_chunk3617	INSERTED					not at all	10	10	25	59	False				True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk3617|A Room with a View by E. M. Forster - pg2641_chunk491|Pride and Prejudice - pg1342_chunk3644|Frankenstein  The Modern Prometheus - pg84_chunk1383|Frankenstein  The Modern Prometheus - pg84_chunk1495	Pride and Prejudice - pg1342_chunk3617|A Room with a View by E. M. Forster - pg2641_chunk491|Pride and Prejudice - pg1342_chunk3644|Frankenstein  The Modern Prometheus - pg84_chunk1383|Frankenstein  The Modern Prometheus - pg84_chunk1495
20260215_104513	582	Pride and Prejudice - pg1342_chunk5015	ORIGINAL														True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk5015|Pride and Prejudice - pg1342_chunk4157|Pride and Prejudice - pg1342_chunk4136|Pride and Prejudice - pg1342_chunk1870|Pride and Prejudice - pg1342_chunk5215	Pride and Prejudice - pg1342_chunk5015|Pride and Prejudice - pg1342_chunk4157|Pride and Prejudice - pg1342_chunk4136|Pride and Prejudice - pg1342_chunk1870|Pride and Prejudice - pg1342_chunk5215
20260215_104513	582	Pride and Prejudice - pg1342_chunk5015	INSERTED					not at all	10	10	15	74	False				True	1	True	1	4/5	0.8000	Pride and Prejudice - pg1342_chunk5015|Pride and Prejudice - pg1342_chunk4157|Pride and Prejudice - pg1342_chunk1870|Pride and Prejudice - pg1342_chunk4136|Pride and Prejudice - pg1342_chunk2195	Pride and Prejudice - pg1342_chunk5015|Pride and Prejudice - pg1342_chunk4157|Pride and Prejudice - pg1342_chunk1870|Pride and Prejudice - pg1342_chunk4136|Pride and Prejudice - pg1342_chunk5215
20260215_104513	583	The King in Yellow by Robert W. Chambers  - pg8492_chunk637	ORIGINAL														True	1	True	1	4/5	0.8000	The King in Yellow by Robert W. Chambers  - pg8492_chunk637|The King in Yellow by Robert W. Chambers  - pg8492_chunk638|The King in Yellow by Robert W. Chambers  - pg8492_chunk1420|The King in Yellow by Robert W. Chambers  - pg8492_chunk1820|Heart of Darkness by Joseph Conrad - pg219_chunk470	The King in Yellow by Robert W. Chambers  - pg8492_chunk637|The King in Yellow by Robert W. Chambers  - pg8492_chunk638|The King in Yellow by Robert W. Chambers  - pg8492_chunk534|The King in Yellow by Robert W. Chambers  - pg8492_chunk1420|The King in Yellow by Robert W. Chambers  - pg8492_chunk1820
20260215_104513	583	The King in Yellow by Robert W. Chambers  - pg8492_chunk637	INSERTED					not at all	10	10	24	77	False				True	1	True	1	5/5	1.0000	The King in Yellow by Robert W. Chambers  - pg8492_chunk637|The King in Yellow by Robert W. Chambers  - pg8492_chunk638|The King in Yellow by Robert W. Chambers  - pg8492_chunk534|The King in Yellow by Robert W. Chambers  - pg8492_chunk1420|The King in Yellow by Robert W. Chambers  - pg8492_chunk1820	The King in Yellow by Robert W. Chambers  - pg8492_chunk637|The King in Yellow by Robert W. Chambers  - pg8492_chunk638|The King in Yellow by Robert W. Chambers  - pg8492_chunk534|The King in Yellow by Robert W. Chambers  - pg8492_chunk1420|The King in Yellow by Robert W. Chambers  - pg8492_chunk1820
20260215_104513	584	Pride and Prejudice - pg1342_chunk3604	ORIGINAL														True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk3604|Frankenstein  The Modern Prometheus - pg84_chunk258|Pride and Prejudice - pg1342_chunk2108|Pride and Prejudice - pg1342_chunk322|Pride and Prejudice - pg1342_chunk4264	Pride and Prejudice - pg1342_chunk3604|Frankenstein  The Modern Prometheus - pg84_chunk258|Pride and Prejudice - pg1342_chunk2108|Pride and Prejudice - pg1342_chunk322|Pride and Prejudice - pg1342_chunk4264
20260215_104513	584	Pride and Prejudice - pg1342_chunk3604	INSERTED					not at all	10	10	27	52	False				True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk3604|A Room with a View by E. M. Forster - pg2641_chunk2080|Pride and Prejudice - pg1342_chunk322|Pride and Prejudice - pg1342_chunk4264|Pride and Prejudice - pg1342_chunk2108	Pride and Prejudice - pg1342_chunk3604|A Room with a View by E. M. Forster - pg2641_chunk2080|Pride and Prejudice - pg1342_chunk322|Pride and Prejudice - pg1342_chunk4264|Pride and Prejudice - pg1342_chunk2108
20260215_104513	585	Frankenstein  The Modern Prometheus - pg84_chunk2604	ORIGINAL														True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk2604|Frankenstein  The Modern Prometheus - pg84_chunk2553|Frankenstein  The Modern Prometheus - pg84_chunk2378|Frankenstein  The Modern Prometheus - pg84_chunk684|Frankenstein  The Modern Prometheus - pg84_chunk2712	Frankenstein  The Modern Prometheus - pg84_chunk2604|Frankenstein  The Modern Prometheus - pg84_chunk2553|Frankenstein  The Modern Prometheus - pg84_chunk2378|Frankenstein  The Modern Prometheus - pg84_chunk684|Frankenstein  The Modern Prometheus - pg84_chunk2712
20260215_104513	585	Frankenstein  The Modern Prometheus - pg84_chunk2604	INSERTED					not at all	10	10	26	53	False				True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk2604|Frankenstein  The Modern Prometheus - pg84_chunk2553|Frankenstein  The Modern Prometheus - pg84_chunk2378|Pride and Prejudice - pg1342_chunk3923|Frankenstein  The Modern Prometheus - pg84_chunk684	Frankenstein  The Modern Prometheus - pg84_chunk2604|Frankenstein  The Modern Prometheus - pg84_chunk2553|Frankenstein  The Modern Prometheus - pg84_chunk2378|Pride and Prejudice - pg1342_chunk3923|Frankenstein  The Modern Prometheus - pg84_chunk684
20260215_104513	586	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk147	ORIGINAL														True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk147|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6423|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6228|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4298|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6566	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk147|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6423|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6228|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4298|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6566
20260215_104513	586	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk147	INSERTED					not at all	10	10	23	68	False				True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk147|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6423|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6228|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4298|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6566	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk147|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6423|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6228|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4298|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6566
20260215_104513	587	Pride and Prejudice - pg1342_chunk2102	ORIGINAL														True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk2102|Pride and Prejudice - pg1342_chunk4372|A Room with a View by E. M. Forster - pg2641_chunk53|Pride and Prejudice - pg1342_chunk502|Pride and Prejudice - pg1342_chunk5001	Pride and Prejudice - pg1342_chunk2102|Pride and Prejudice - pg1342_chunk4372|A Room with a View by E. M. Forster - pg2641_chunk53|Pride and Prejudice - pg1342_chunk502|Pride and Prejudice - pg1342_chunk5001
20260215_104513	587	Pride and Prejudice - pg1342_chunk2102	INSERTED					not at all	10	10	27	48	False				True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk2102|Pride and Prejudice - pg1342_chunk4372|A Room with a View by E. M. Forster - pg2641_chunk53|Pride and Prejudice - pg1342_chunk502|Pride and Prejudice - pg1342_chunk760	Pride and Prejudice - pg1342_chunk2102|Pride and Prejudice - pg1342_chunk4372|A Room with a View by E. M. Forster - pg2641_chunk53|Pride and Prejudice - pg1342_chunk502|Pride and Prejudice - pg1342_chunk760
20260215_104513	588	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4797	ORIGINAL														True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4797|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4768|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4756|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4791|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4772	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4797|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4768|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4756|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4791|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4772
20260215_104513	588	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4797	INSERTED					not at all	10	10	11	62	False				True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4797|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4772|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4768|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4756|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4791	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4797|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4772|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4768|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4756|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4791
20260215_104513	589	The King in Yellow by Robert W. Chambers  - pg8492_chunk387	ORIGINAL														True	1	True	1	5/5	1.0000	The King in Yellow by Robert W. Chambers  - pg8492_chunk387|The King in Yellow by Robert W. Chambers  - pg8492_chunk390|The King in Yellow by Robert W. Chambers  - pg8492_chunk1587|The King in Yellow by Robert W. Chambers  - pg8492_chunk2869|Pride and Prejudice - pg1342_chunk2798	The King in Yellow by Robert W. Chambers  - pg8492_chunk387|The King in Yellow by Robert W. Chambers  - pg8492_chunk390|The King in Yellow by Robert W. Chambers  - pg8492_chunk1587|The King in Yellow by Robert W. Chambers  - pg8492_chunk2869|Pride and Prejudice - pg1342_chunk2798
20260215_104513	589	The King in Yellow by Robert W. Chambers  - pg8492_chunk387	INSERTED					not at all	10	10	29	60	False				True	1	True	1	5/5	1.0000	The King in Yellow by Robert W. Chambers  - pg8492_chunk387|The King in Yellow by Robert W. Chambers  - pg8492_chunk390|The King in Yellow by Robert W. Chambers  - pg8492_chunk1587|The King in Yellow by Robert W. Chambers  - pg8492_chunk2869|Pride and Prejudice - pg1342_chunk2798	The King in Yellow by Robert W. Chambers  - pg8492_chunk387|The King in Yellow by Robert W. Chambers  - pg8492_chunk390|The King in Yellow by Robert W. Chambers  - pg8492_chunk1587|The King in Yellow by Robert W. Chambers  - pg8492_chunk2869|Pride and Prejudice - pg1342_chunk2798
20260215_104513	590	Pride and Prejudice - pg1342_chunk1671	ORIGINAL														True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1671|Pride and Prejudice - pg1342_chunk1687|Pride and Prejudice - pg1342_chunk4573|Pride and Prejudice - pg1342_chunk2375|Pride and Prejudice - pg1342_chunk4847	Pride and Prejudice - pg1342_chunk1671|Pride and Prejudice - pg1342_chunk1687|Pride and Prejudice - pg1342_chunk4573|Pride and Prejudice - pg1342_chunk2375|Pride and Prejudice - pg1342_chunk4847
20260215_104513	590	Pride and Prejudice - pg1342_chunk1671	INSERTED					not at all	10	10	24	64	False				True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1671|Pride and Prejudice - pg1342_chunk4573|Pride and Prejudice - pg1342_chunk1687|Pride and Prejudice - pg1342_chunk2375|Pride and Prejudice - pg1342_chunk5159	Pride and Prejudice - pg1342_chunk1671|Pride and Prejudice - pg1342_chunk4573|Pride and Prejudice - pg1342_chunk1687|Pride and Prejudice - pg1342_chunk2375|Pride and Prejudice - pg1342_chunk5159
20260215_104513	591	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1250	ORIGINAL														True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1250|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2283|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk376|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6846|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1483	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1250|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2283|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk376|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6846|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1483
20260215_104513	591	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1250	INSERTED					not at all	10	10	28	54	False				True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1250|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2283|Pride and Prejudice - pg1342_chunk4165|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1483|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk376	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1250|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2283|Pride and Prejudice - pg1342_chunk4165|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1483|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk376
20260215_104513	592	Frankenstein  The Modern Prometheus - pg84_chunk2259	ORIGINAL														True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk2259|Frankenstein  The Modern Prometheus - pg84_chunk2190|Frankenstein  The Modern Prometheus - pg84_chunk2517|Frankenstein  The Modern Prometheus - pg84_chunk1316|Heart of Darkness by Joseph Conrad - pg219_chunk1158	Frankenstein  The Modern Prometheus - pg84_chunk2259|Frankenstein  The Modern Prometheus - pg84_chunk2190|Frankenstein  The Modern Prometheus - pg84_chunk2517|Frankenstein  The Modern Prometheus - pg84_chunk1316|Heart of Darkness by Joseph Conrad - pg219_chunk1158
20260215_104513	592	Frankenstein  The Modern Prometheus - pg84_chunk2259	INSERTED					not at all	10	8	8	37	True				True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk2259|Frankenstein  The Modern Prometheus - pg84_chunk2190|Frankenstein  The Modern Prometheus - pg84_chunk2517|Frankenstein  The Modern Prometheus - pg84_chunk1316|The King in Yellow by Robert W. Chambers  - pg8492_chunk1218	Frankenstein  The Modern Prometheus - pg84_chunk2259|Frankenstein  The Modern Prometheus - pg84_chunk2190|Frankenstein  The Modern Prometheus - pg84_chunk2517|Frankenstein  The Modern Prometheus - pg84_chunk1316|The King in Yellow by Robert W. Chambers  - pg8492_chunk1218
20260215_104513	593	Common Sense by Thomas Paine - pg147_chunk643	ORIGINAL														True	1	True	1	5/5	1.0000	Common Sense by Thomas Paine - pg147_chunk643|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3683|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7051|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5174|Pride and Prejudice - pg1342_chunk4801	Common Sense by Thomas Paine - pg147_chunk643|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3683|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7051|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5174|Pride and Prejudice - pg1342_chunk4801
20260215_104513	593	Common Sense by Thomas Paine - pg147_chunk643	INSERTED					not at all	10	10	25	54	False				True	1	True	1	5/5	1.0000	Common Sense by Thomas Paine - pg147_chunk643|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3683|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7051|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5174|Common Sense by Thomas Paine - pg147_chunk253	Common Sense by Thomas Paine - pg147_chunk643|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3683|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7051|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5174|Common Sense by Thomas Paine - pg147_chunk253
