ts	base_num	base_chunk_id	query_kind	removed_words_lower_csv	removed_words_original_csv	removed_starts_csv	removed_ends_csv	insert_text	insert_after_word_num_requested	insert_after_word_num_actual	insert_word_count	insert_char_pos	insert_appended_to_end	eligible_words	requested_random_sets	max_unique_sets_possible	ann_has_base	ann_rank_base	local_has_base	local_rank_base	overlap@5	recall@5	ann_top_ids	local_top_ids
20260215_113302	60	Common Sense by Thomas Paine - pg147_chunk294	REMOVED	miseries,hanover,ought,lately,parliament,colonies,relation	miseries,Hanover,ought,lately,parliament,colonies,relation	0,12,29,73,97,118,135	8,19,34,79,107,126,143							10	10	120	True	1	True	1	5/5	1.0000	Common Sense by Thomas Paine - pg147_chunk294|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7093|Common Sense by Thomas Paine - pg147_chunk801|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4059|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk880	Common Sense by Thomas Paine - pg147_chunk294|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7093|Common Sense by Thomas Paine - pg147_chunk801|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4059|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk880
20260215_113302	60	Common Sense by Thomas Paine - pg147_chunk294	REMOVED	hanover,ought,against,connexions,lately,asserted,colonies	Hanover,ought,against,connexions,lately,asserted,colonies	12,29,46,54,73,85,118	19,34,53,64,79,93,126							10	10	120	True	1	True	1	5/5	1.0000	Common Sense by Thomas Paine - pg147_chunk294|Common Sense by Thomas Paine - pg147_chunk751|The King in Yellow by Robert W. Chambers  - pg8492_chunk10|Common Sense by Thomas Paine - pg147_chunk293|Common Sense by Thomas Paine - pg147_chunk651	Common Sense by Thomas Paine - pg147_chunk294|Common Sense by Thomas Paine - pg147_chunk751|The King in Yellow by Robert W. Chambers  - pg8492_chunk10|Common Sense by Thomas Paine - pg147_chunk293|Common Sense by Thomas Paine - pg147_chunk651
20260215_113302	60	Common Sense by Thomas Paine - pg147_chunk294	REMOVED	miseries,against,connexions,lately,asserted,parliament,relation	miseries,against,connexions,lately,asserted,parliament,relation	0,46,54,73,85,97,135	8,53,64,79,93,107,143							10	10	120	True	1	True	1	5/5	1.0000	Common Sense by Thomas Paine - pg147_chunk294|Common Sense by Thomas Paine - pg147_chunk801|Common Sense by Thomas Paine - pg147_chunk293|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk880|Common Sense by Thomas Paine - pg147_chunk651	Common Sense by Thomas Paine - pg147_chunk294|Common Sense by Thomas Paine - pg147_chunk801|Common Sense by Thomas Paine - pg147_chunk293|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk880|Common Sense by Thomas Paine - pg147_chunk651
20260215_113302	60	Common Sense by Thomas Paine - pg147_chunk294	REMOVED	hanover,ought,connexions,lately,asserted,colonies,relation	Hanover,ought,connexions,lately,asserted,colonies,relation	12,29,54,73,85,118,135	19,34,64,79,93,126,143							10	10	120	True	1	True	1	5/5	1.0000	Common Sense by Thomas Paine - pg147_chunk294|Common Sense by Thomas Paine - pg147_chunk751|Common Sense by Thomas Paine - pg147_chunk600|Common Sense by Thomas Paine - pg147_chunk651|Common Sense by Thomas Paine - pg147_chunk801	Common Sense by Thomas Paine - pg147_chunk294|Common Sense by Thomas Paine - pg147_chunk751|Common Sense by Thomas Paine - pg147_chunk600|Common Sense by Thomas Paine - pg147_chunk651|Common Sense by Thomas Paine - pg147_chunk801
20260215_113302	61	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977	ORIGINAL											9	10	36	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1271|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1627|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk994	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1271|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1627|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk994
20260215_113302	61	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977	REMOVED	annexationists,confined,philippines,vicinity,manila,consul,williams	annexationists,confined,Philippines,vicinity,Manila,Consul,Williams	9,33,50,70,82,113,120	23,41,61,78,88,119,128							9	10	36	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7160|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6940|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk265	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7160|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6940|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk265
20260215_113302	61	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977	REMOVED	annexationists,confined,philippines,manila,consul,williams,reported	annexationists,confined,Philippines,Manila,Consul,Williams,reported	9,33,50,82,113,120,129	23,41,61,88,119,128,137							9	10	36	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977|Pride and Prejudice - pg1342_chunk2417|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918|Pride and Prejudice - pg1342_chunk3940|Pride and Prejudice - pg1342_chunk3706	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977|Pride and Prejudice - pg1342_chunk2417|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918|Pride and Prejudice - pg1342_chunk3940|Pride and Prejudice - pg1342_chunk3706
20260215_113302	61	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977	REMOVED	confined,philippines,vicinity,manila,consul,williams,reported	confined,Philippines,vicinity,Manila,Consul,Williams,reported	33,50,70,82,113,120,129	41,61,78,88,119,128,137							9	10	36	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3432|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk895|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6940	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3432|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk895|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6940
20260215_113302	61	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977	REMOVED	philippines,vicinity,manila,september,consul,williams,reported	Philippines,vicinity,Manila,September,Consul,Williams,reported	50,70,82,101,113,120,129	61,78,88,110,119,128,137							9	10	36	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6940|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk895|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3432	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6940|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk895|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3432
20260215_113302	61	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977	REMOVED	annexationists,philippines,vicinity,september,consul,williams,reported	annexationists,Philippines,vicinity,September,Consul,Williams,reported	9,50,70,101,113,120,129	23,61,78,110,119,128,137							9	10	36	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk994|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5073|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk903	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk994|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5073|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk903
20260215_113302	61	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977	REMOVED	annexationists,confined,philippines,september,consul,williams,reported	annexationists,confined,Philippines,September,Consul,Williams,reported	9,33,50,101,113,120,129	23,41,61,110,119,128,137							9	10	36	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk994|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5073|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk903	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk994|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5073|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk903
20260215_113302	61	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977	REMOVED	annexationists,confined,vicinity,manila,september,consul,williams	annexationists,confined,vicinity,Manila,September,Consul,Williams	9,33,70,82,101,113,120	23,41,78,88,110,119,128							9	10	36	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk903|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2195|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk172	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk903|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2195|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk172
20260215_113302	61	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977	REMOVED	confined,philippines,vicinity,manila,september,consul,williams	confined,Philippines,vicinity,Manila,September,Consul,Williams	33,50,70,82,101,113,120	41,61,78,88,110,119,128							9	10	36	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6940|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk895|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5073	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6940|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk895|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5073
20260215_113302	61	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977	REMOVED	annexationists,confined,philippines,vicinity,september,consul,reported	annexationists,confined,Philippines,vicinity,September,Consul,reported	9,33,50,70,101,113,129	23,41,61,78,110,119,137							9	10	36	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk994|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk903|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5073	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk994|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk903|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5073
20260215_113302	61	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977	REMOVED	annexationists,confined,philippines,vicinity,manila,consul,reported	annexationists,confined,Philippines,vicinity,Manila,Consul,reported	9,33,50,70,82,113,129	23,41,61,78,88,119,137							9	10	36	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977|Pride and Prejudice - pg1342_chunk2417|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7160|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk265|Pride and Prejudice - pg1342_chunk3940	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk977|Pride and Prejudice - pg1342_chunk2417|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7160|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk265|Pride and Prejudice - pg1342_chunk3940
20260215_113302	62	Pride and Prejudice - pg1342_chunk1260	ORIGINAL											9	10	36	True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1260|Pride and Prejudice - pg1342_chunk3619|Pride and Prejudice - pg1342_chunk765|Pride and Prejudice - pg1342_chunk327|Pride and Prejudice - pg1342_chunk4793	Pride and Prejudice - pg1342_chunk1260|Pride and Prejudice - pg1342_chunk3619|Pride and Prejudice - pg1342_chunk765|Pride and Prejudice - pg1342_chunk327|Pride and Prejudice - pg1342_chunk4793
20260215_113302	62	Pride and Prejudice - pg1342_chunk1260	REMOVED	elizabeth,smile,thought,bingley,attentions,useless,sister	Elizabeth,smile,thought,Bingley,attentions,useless,sister	5,15,29,50,87,108,138	14,20,36,57,97,115,144							9	10	36	True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1260|Pride and Prejudice - pg1342_chunk466|Pride and Prejudice - pg1342_chunk5123|Pride and Prejudice - pg1342_chunk1319|A Room with a View by E. M. Forster - pg2641_chunk2030	Pride and Prejudice - pg1342_chunk1260|Pride and Prejudice - pg1342_chunk466|Pride and Prejudice - pg1342_chunk5123|Pride and Prejudice - pg1342_chunk1319|A Room with a View by E. M. Forster - pg2641_chunk2030
20260215_113302	62	Pride and Prejudice - pg1342_chunk1260	REMOVED	elizabeth,thought,bingley,indeed,attentions,useless,affection	Elizabeth,thought,Bingley,indeed,attentions,useless,affection	5,29,50,64,87,108,120	14,36,57,70,97,115,129							9	10	36	True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1260|Pride and Prejudice - pg1342_chunk931|Pride and Prejudice - pg1342_chunk4687|Pride and Prejudice - pg1342_chunk466|Pride and Prejudice - pg1342_chunk642	Pride and Prejudice - pg1342_chunk1260|Pride and Prejudice - pg1342_chunk931|Pride and Prejudice - pg1342_chunk4687|Pride and Prejudice - pg1342_chunk466|Pride and Prejudice - pg1342_chunk642
20260215_113302	62	Pride and Prejudice - pg1342_chunk1260	REMOVED	elizabeth,smile,thought,bingley,indeed,affection,sister	Elizabeth,smile,thought,Bingley,indeed,affection,sister	5,15,29,50,64,120,138	14,20,36,57,70,129,144							9	10	36	True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1260|Pride and Prejudice - pg1342_chunk466|Pride and Prejudice - pg1342_chunk5123|Pride and Prejudice - pg1342_chunk865|Pride and Prejudice - pg1342_chunk1319	Pride and Prejudice - pg1342_chunk1260|Pride and Prejudice - pg1342_chunk466|Pride and Prejudice - pg1342_chunk5123|Pride and Prejudice - pg1342_chunk865|Pride and Prejudice - pg1342_chunk1319
20260215_113302	62	Pride and Prejudice - pg1342_chunk1260	REMOVED	elizabeth,thought,bingley,indeed,attentions,affection,sister	Elizabeth,thought,Bingley,indeed,attentions,affection,sister	5,29,50,64,87,120,138	14,36,57,70,97,129,144							9	10	36	True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1260|Pride and Prejudice - pg1342_chunk466|Pride and Prejudice - pg1342_chunk5123|Pride and Prejudice - pg1342_chunk157|Pride and Prejudice - pg1342_chunk4596	Pride and Prejudice - pg1342_chunk1260|Pride and Prejudice - pg1342_chunk466|Pride and Prejudice - pg1342_chunk5123|Pride and Prejudice - pg1342_chunk157|Pride and Prejudice - pg1342_chunk4596
20260215_113302	62	Pride and Prejudice - pg1342_chunk1260	REMOVED	elizabeth,smile,bingley,attentions,useless,affection,sister	Elizabeth,smile,Bingley,attentions,useless,affection,sister	5,15,50,87,108,120,138	14,20,57,97,115,129,144							9	10	36	True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1260|Pride and Prejudice - pg1342_chunk466|Pride and Prejudice - pg1342_chunk1319|A Room with a View by E. M. Forster - pg2641_chunk2030|Pride and Prejudice - pg1342_chunk5123	Pride and Prejudice - pg1342_chunk1260|Pride and Prejudice - pg1342_chunk466|Pride and Prejudice - pg1342_chunk1319|A Room with a View by E. M. Forster - pg2641_chunk2030|Pride and Prejudice - pg1342_chunk5123
